,nrOfConversations,longestConversation,longestConversationInDays,averageConversationLength,averageConversationLengthInDays,medianConversationLength,medianConversationLengthInDays,nrOfOneMessageConversations,percentOfOneMessageConversations,nrOfGhostingsAfterInitialMessage,ageFilterMin,ageFilterMax,appOpens,matches,messagesReceived,messagesSent,swipeLikes,swipePasses,birthYear,createYear,F,M,bisexual,gay,straight,swipeRatio,successRate,accountAge,averagenrofConversations_annual,averagenrofOneMessageConversations_annual,averageMatches_annual,totalSwipes,averageSwipes_annual,averageappOpens_annual,messagesRatio,averagenrOfGhostingsAfterInitialMessage_annual,ghostingPercentage,ageFilterRange,swipesPerappOpen
741,410,201,77.81179398148149,6.124390243902439,1.205006746838302,1,0.0,196,47.80487804878049,65,18,42,7119,1305,2267,2415,38582,2186,1994,2014,0,1,0,0,1,17.649588289112533,0.03382406303457571,8,51.25,24.5,163.125,40768,5096.0,889.875,0.9387163561076605,8.125,0.15853658536585366,24,5.726647000983284
744,46,17,8.547893518518519,2.108695652173913,0.39314487721417063,1,0.0,31,67.3913043478261,0,23,29,1067,54,48,82,5864,4443,1996,2018,0,1,0,0,1,1.3198289444069322,0.009208731241473396,4,11.5,7.75,13.5,10307,2576.75,266.75,0.5853658536585366,0.0,0.0,6,9.65979381443299
745,34,38,89.09914351851852,3.411764705882353,2.708685661764706,1,0.0,14,41.17647058823529,6,25,1000,366,56,43,40,2492,63,1993,2021,0,1,0,0,1,39.55555555555556,0.02247191011235955,1,34.0,14.0,56.0,2555,2555.0,366.0,1.075,6.0,0.17647058823529413,975,6.98087431693989
746,311,121,98.63574074074074,8.790996784565916,2.539008537275217,2,0.02648148148148148,114,36.655948553054664,9,28,39,10089,287,1554,1492,7113,121876,1980,2020,0,1,0,0,1,0.058362598050477534,0.04034865738788134,2,155.5,57.0,143.5,128989,64494.5,5044.5,1.0415549597855227,4.5,0.028938906752411574,11,12.785112498761027
748,24,309,133.73364583333333,16.5,5.82595630787037,1,0.0,12,50.0,3,18,44,924,88,603,348,3891,3285,1997,2020,0,1,0,0,1,1.184474885844749,0.022616294011822153,2,12.0,6.0,44.0,7176,3588.0,462.0,1.7327586206896552,1.5,0.125,26,7.766233766233766
749,699,33,1075.0648032407407,1.8812589413447782,10.417698415063851,1,0.0,277,39.62804005722461,180,26,1000,6695,2754,1277,996,80651,2490,1988,2015,0,1,0,0,1,32.38995983935743,0.03414712774795105,7,99.85714285714286,39.57142857142857,393.42857142857144,83141,11877.285714285714,956.4285714285714,1.2821285140562249,25.714285714285715,0.2575107296137339,974,12.418371919342793
750,404,203,1613.9349305555556,10.764851485148515,8.776449194398603,4,0.021747685185185186,77,19.05940594059406,61,20,48,21545,1833,3684,3908,46365,148777,1990,2015,0,1,0,1,0,0.3116409122377787,0.03953413134907797,7,57.714285714285715,11.0,261.85714285714283,195142,27877.428571428572,3077.8571428571427,0.9426816786079836,8.714285714285714,0.15099009900990099,28,9.057414713390578
751,85,198,78.23453703703704,17.305882352941175,3.2729025054466234,7,0.05240740740740741,21,24.705882352941178,3,23,32,583,54,433,661,1353,2100,1991,2021,0,1,0,0,1,0.6442857142857142,0.03991130820399113,1,85.0,21.0,54.0,3453,3453.0,583.0,0.6550680786686838,3.0,0.03529411764705882,9,5.9228130360205835
752,56,24,84.58113425925926,5.053571428571429,2.9078410218253974,2,0.017256944444444443,25,44.642857142857146,1,18,24,2426,145,332,306,4048,52206,2000,2018,0,1,1,0,0,0.07753898019384745,0.0358201581027668,4,14.0,6.25,36.25,56254,14063.5,606.5,1.0849673202614378,0.25,0.017857142857142856,6,23.187963726298435
753,7,28,30.18111111111111,10.428571428571429,6.538409391534392,7,0.12400462962962963,2,28.57142857142857,0,21,31,152,5,22,21,219,1166,1995,2021,0,1,0,0,1,0.18782161234991424,0.0228310502283105,1,7.0,2.0,5.0,1385,1385.0,152.0,1.0476190476190477,0.0,0.0,10,9.111842105263158
756,19,52,95.84674768518518,19.263157894736842,6.613160940545808,14,0.7900694444444445,0,0.0,0,18,23,1703,17,172,203,2131,3261,2000,2020,0,1,0,0,1,0.6534805274455688,0.007977475363679024,2,9.5,0.0,8.5,5392,2696.0,851.5,0.8472906403940886,0.0,0.0,5,3.1661773341162656
757,22,25,32.19204861111111,5.2272727272727275,6.977533143939394,2,0.996724537037037,8,36.36363636363637,0,18,36,851,28,22,48,2093,23693,1994,2020,0,1,0,0,1,0.08833832777613641,0.013377926421404682,2,11.0,4.0,14.0,25786,12893.0,425.5,0.4583333333333333,0.0,0.0,18,30.300822561692126
758,23,57,55.906215277777775,8.652173913043478,3.825190217391305,3,0.08871527777777778,9,39.130434782608695,1,18,1000,39,3,3,5,340,29,1997,2021,0,1,0,0,1,11.724137931034482,0.008823529411764706,1,23.0,9.0,3.0,369,369.0,39.0,0.6,1.0,0.043478260869565216,982,9.461538461538462
761,81,17,89.74152777777778,3.5185185185185186,1.7122377972107912,2,0.005046296296296296,35,43.20987654320987,4,18,25,1585,116,229,271,16849,10760,1998,2018,0,1,0,0,1,1.5658921933085501,0.0068846815834767644,4,20.25,8.75,29.0,27609,6902.25,396.25,0.8450184501845018,1.0,0.04938271604938271,7,17.418927444794953
763,17,9,2.1586689814814815,1.9411764705882353,0.37970588235294117,1,0.0,7,41.17647058823529,2,18,33,71,32,41,33,106,1335,1996,2020,0,1,0,1,0,0.07940074906367041,0.3018867924528302,2,8.5,3.5,16.0,1441,720.5,35.5,1.2424242424242424,1.0,0.11764705882352941,15,20.295774647887324
764,122,808,98.05552083333333,22.688524590163933,2.703524305555555,5,0.24641203703703704,30,24.59016393442623,4,30,50,2930,203,2246,2265,22552,5477,1994,2014,0,1,0,0,1,4.117582618221654,0.009001418942887548,8,15.25,3.75,25.375,28029,3503.625,366.25,0.9916114790286976,0.5,0.03278688524590164,20,9.566211604095564
765,88,149,4.2852199074074075,18.170454545454547,0.5836350484006735,6,0.0696875,6,6.8181818181818175,23,26,30,5259,412,2245,1603,1020,99344,1994,2017,1,0,0,0,1,0.01026735384119826,0.403921568627451,5,17.6,1.2,82.4,100364,20072.8,1051.8,1.4004990642545228,4.6,0.26136363636363635,4,19.084236546872027
767,3,52,4.989189814814814,21.666666666666668,2.576315586419753,9,2.590474537037037,0,0.0,0,18,22,823,27,80,88,4292,14703,1999,2019,0,1,0,0,1,0.29191321499013806,0.006290773532152842,3,1.0,0.0,9.0,18995,6331.666666666667,274.3333333333333,0.9090909090909091,0.0,0.0,4,23.080194410692588
769,100,44,126.43751157407408,3.35,6.692936342592592,1,0.0,56,56.00000000000001,10,21,37,1116,158,172,194,4236,13402,1990,2020,0,1,0,0,1,0.3160722280256678,0.037299338999055714,2,50.0,28.0,79.0,17638,8819.0,558.0,0.8865979381443299,5.0,0.1,16,15.804659498207885
770,211,203,113.91226851851852,18.00473933649289,4.805983741442866,6,0.8157407407407408,39,18.48341232227488,11,18,30,16374,409,2902,3468,6123,19866,1988,2019,0,1,0,0,1,0.3082150407731803,0.06679732157439164,3,70.33333333333333,13.0,136.33333333333334,25989,8663.0,5458.0,0.8367935409457901,3.6666666666666665,0.052132701421800945,12,1.5872114327592526
771,115,54,74.99533564814814,4.104347826086957,2.6559400161030595,1,0.0,59,51.30434782608696,4,18,36,860,118,342,376,24117,1850,1992,2020,0,1,0,0,1,13.036216216216216,0.004892814197454078,2,57.5,29.5,59.0,25967,12983.5,430.0,0.9095744680851063,2.0,0.034782608695652174,18,30.19418604651163
772,501,136,693.0526620370371,6.994011976047904,10.00010710061359,2,0.015011574074074075,187,37.3253493013972,25,18,1000,11082,834,2104,2240,76451,22952,1995,2013,0,1,0,0,1,3.330907981875218,0.010908948215196662,9,55.666666666666664,20.77777777777778,92.66666666666667,99403,11044.777777777777,1231.3333333333333,0.9392857142857143,2.7777777777777777,0.0499001996007984,982,8.969770799494675
775,847,34,505.2953935185185,2.9728453364817002,4.4147163600288595,1,0.0,397,46.871310507674146,45,18,1000,5798,1847,1659,2517,50459,1808,1998,2015,0,1,0,0,1,27.908738938053098,0.036603975504865334,7,121.0,56.714285714285715,263.85714285714283,52267,7466.714285714285,828.2857142857143,0.6591179976162098,6.428571428571429,0.053128689492325853,982,9.014660227664711
776,220,200,1057.2569212962962,9.986363636363636,16.03412626262626,3,0.039502314814814816,64,29.09090909090909,8,21,27,1392,153,425,497,4827,7637,1996,2013,0,1,0,0,1,0.6320544716511719,0.031696706028589185,9,24.444444444444443,7.111111111111111,17.0,12464,1384.888888888889,154.66666666666666,0.8551307847082495,0.8888888888888888,0.03636363636363636,6,8.954022988505747
780,24,10,3.520509259259259,1.875,0.21946469907407407,1,0.0,16,66.66666666666666,2,22,45,2029,28,41,35,8495,14105,1993,2018,0,1,0,0,1,0.6022686990428926,0.00329605650382578,4,6.0,4.0,7.0,22600,5650.0,507.25,1.1714285714285715,0.5,0.08333333333333333,23,11.13849186791523
781,14,18,0.7152893518518518,3.2857142857142856,0.05895502645502645,1,0.0,5,35.714285714285715,5,19,24,8111,163,57,53,22326,68698,1998,2018,0,1,0,0,1,0.324987627005153,0.007300904774702141,4,3.5,1.25,40.75,91024,22756.0,2027.75,1.0754716981132075,1.25,0.35714285714285715,5,11.222290716311182
783,266,109,1197.2396875,10.345864661654135,18.49180046470343,3,0.055532407407407405,95,35.714285714285715,1,21,27,5468,408,2418,2766,7014,13857,1997,2016,0,1,0,0,1,0.5061701667027495,0.058169375534645,6,44.333333333333336,15.833333333333334,68.0,20871,3478.5,911.3333333333334,0.8741865509761388,0.16666666666666666,0.0037593984962406013,6,3.8169348939283103
785,64,31,20.597974537037036,3.8125,0.3880588107638889,2,4.6296296296296294e-05,20,31.25,12,22,30,1074,204,207,214,6631,7784,1995,2020,0,1,0,0,1,0.8518756423432683,0.03076459055949329,2,32.0,10.0,102.0,14415,7207.5,537.0,0.9672897196261683,6.0,0.1875,8,13.421787709497206
786,72,332,33.20596064814815,30.51388888888889,3.3790202224794226,14,1.4012268518518518,7,9.722222222222223,3,25,32,4455,146,2576,2242,212,58655,1995,2019,1,0,0,0,1,0.003614355127440116,0.6886792452830188,3,24.0,2.3333333333333335,48.666666666666664,58867,19622.333333333332,1485.0,1.1489741302408565,1.0,0.041666666666666664,7,13.213692480359146
787,271,26,168.30221064814816,2.103321033210332,2.8773568402350698,1,0.0,99,36.53136531365313,80,18,33,2922,1109,552,497,31198,20778,1998,2017,0,1,0,0,1,1.5014919626528058,0.035547150458362715,5,54.2,19.8,221.8,51976,10395.2,584.4,1.1106639839034205,16.0,0.2952029520295203,15,17.78781656399726
788,55,227,24.673182870370372,8.418181818181818,1.5114568602693603,2,0.00032407407407407406,18,32.72727272727273,4,23,29,47502,235,355,488,4798,226907,1991,2014,0,1,0,0,1,0.021145226899126075,0.04897874114214256,8,6.875,2.25,29.375,231705,28963.125,5937.75,0.7274590163934426,0.5,0.07272727272727272,6,4.87779461917393
789,2,3,0.09600694444444445,2.5,0.08350694444444445,3,0.09600694444444445,0,0.0,0,23,30,13039,15,16,21,285,47503,1991,2020,0,1,0,0,1,0.0059996210765635855,0.05263157894736842,2,1.0,0.0,7.5,47788,23894.0,6519.5,0.7619047619047619,0.0,0.0,7,3.6650049850448654
791,690,305,854.7951736111111,17.544927536231885,8.067248674852394,6,0.07952546296296296,71,10.289855072463768,74,18,35,6290,2451,7074,8264,34532,35597,1987,2013,0,1,0,0,1,0.9700817484619491,0.07097764392447585,9,76.66666666666667,7.888888888888889,272.3333333333333,70129,7792.111111111111,698.8888888888889,0.8560019361084221,8.222222222222221,0.1072463768115942,17,11.149284578696344
792,141,58,44.52628472222222,3.5531914893617023,2.152879153532964,2,0.0002314814814814815,55,39.00709219858156,13,21,26,10953,702,416,423,16543,128866,1996,2015,0,1,0,0,1,0.12837365946021448,0.04243486671099559,7,20.142857142857142,7.857142857142857,100.28571428571429,145409,20772.714285714286,1564.7142857142858,0.983451536643026,1.8571428571428572,0.09219858156028368,5,13.27572354606044
793,203,33,15.306273148148149,4.093596059113301,0.7028367314358694,2,0.0003356481481481481,75,36.94581280788177,10,18,26,4102,297,526,675,17739,12823,2000,2019,0,1,0,0,1,1.3833736255166498,0.0167427701674277,3,67.66666666666667,25.0,99.0,30562,10187.333333333334,1367.3333333333333,0.7792592592592592,3.3333333333333335,0.04926108374384237,8,7.450511945392491
794,8,6,0.9068518518518518,2.75,0.1677662037037037,2,0.026678240740740742,3,37.5,0,24,32,214,2,1,2,770,2691,1993,2021,0,1,0,0,1,0.2861389817911557,0.0025974025974025974,1,8.0,3.0,2.0,3461,3461.0,214.0,0.5,0.0,0.0,8,16.172897196261683
795,176,308,270.866875,20.823863636363637,3.5211449784301334,5,0.03778935185185185,13,7.386363636363637,49,21,25,3847,329,3086,3365,575,64404,1999,2018,1,0,0,0,1,0.00892801689336066,0.5721739130434783,4,44.0,3.25,82.25,64979,16244.75,961.75,0.9170876671619613,12.25,0.2784090909090909,4,16.890824018715882
797,31,74,8.693587962962964,11.483870967741936,1.3515162037037038,2,0.011122685185185185,9,29.03225806451613,2,21,25,2549,258,396,358,6990,92203,1995,2017,0,1,0,0,1,0.07581098228907954,0.03690987124463519,5,6.2,1.8,51.6,99193,19838.6,509.8,1.106145251396648,0.4,0.06451612903225806,4,38.91447626520204
798,818,79,203.97704861111112,2.119804400977995,1.03466487537354,1,0.0,229,27.995110024449875,319,18,25,2343,1107,2001,1270,2325,29587,2001,2020,1,0,0,0,1,0.07858180957853111,0.4761290322580645,2,409.0,114.5,553.5,31912,15956.0,1171.5,1.5755905511811024,159.5,0.3899755501222494,7,13.62014511310286
799,141,41,177.03530092592592,4.652482269503546,9.229613705017073,2,0.039247685185185184,53,37.5886524822695,7,21,46,5095,200,551,642,20109,50716,1976,2015,0,1,0,0,1,0.3965020900701948,0.009945795414988313,7,20.142857142857142,7.571428571428571,28.571428571428573,70825,10117.857142857143,727.8571428571429,0.8582554517133957,1.0,0.04964539007092199,25,13.900883218842003
801,87,99,47.713738425925925,8.71264367816092,1.806317315879097,3,0.016377314814814813,20,22.988505747126435,1,18,48,2310,52,513,682,7756,18137,1980,2021,0,1,0,0,1,0.42763411810111923,0.006704486848891181,1,87.0,20.0,52.0,25893,25893.0,2310.0,0.7521994134897361,1.0,0.011494252873563218,30,11.209090909090909
802,129,24,155.96163194444443,2.2325581395348837,4.091565281366638,1,0.0,81,62.7906976744186,2,20,27,874,286,140,290,78121,1984,1992,2015,0,1,0,0,1,39.375504032258064,0.003660987442557059,7,18.428571428571427,11.571428571428571,40.857142857142854,80105,11443.57142857143,124.85714285714286,0.4827586206896552,0.2857142857142857,0.015503875968992248,7,91.6533180778032
803,31,24,12.000694444444445,3.096774193548387,0.5665184438470731,1,0.0,21,67.74193548387096,0,23,32,958,53,86,96,6293,7485,1992,2018,0,1,0,0,1,0.840748162992652,0.008422056252979501,4,7.75,5.25,13.25,13778,3444.5,239.5,0.8958333333333334,0.0,0.0,9,14.382045929018789
806,29,87,13.434675925925927,9.724137931034482,1.4527941411238827,3,0.06349537037037037,13,44.827586206896555,0,23,30,4348,56,309,316,26895,42816,1995,2019,0,1,0,0,1,0.6281530269058296,0.0020821714073247814,3,9.666666666666666,4.333333333333333,18.666666666666668,69711,23237.0,1449.3333333333333,0.9778481012658228,0.0,0.0,7,16.032888684452622
808,29,44,10.061388888888889,2.7241379310344827,0.35159123563218386,1,0.0,6,20.689655172413794,14,21,30,140,86,122,77,317,1349,1998,2020,1,0,0,0,1,0.23498888065233506,0.27129337539432175,2,14.5,3.0,43.0,1666,833.0,70.0,1.5844155844155845,7.0,0.4827586206896552,9,11.9
809,239,616,65.26474537037036,14.092050209205022,1.5695518072989318,4,0.07060185185185185,39,16.317991631799163,1,18,32,3325,254,1751,3252,5335,8247,1997,2020,0,1,0,0,1,0.6469019037225657,0.04761012183692596,2,119.5,19.5,127.0,13582,6791.0,1662.5,0.5384378843788438,0.5,0.0041841004184100415,14,4.084812030075188
813,170,10,60.98978009259259,1.2294117647058824,0.7156337145969499,1,0.0,70,41.17647058823529,68,21,40,3230,70,65,51,14741,17877,1990,2019,0,1,0,0,1,0.8245790680762991,0.004748660199443728,3,56.666666666666664,23.333333333333332,23.333333333333332,32618,10872.666666666666,1076.6666666666667,1.2745098039215685,22.666666666666668,0.4,19,10.0984520123839
815,155,136,74.43479166666667,10.27741935483871,2.8808116039426532,2,0.001979166666666667,26,16.7741935483871,44,18,22,4456,499,1852,1560,2379,22984,2001,2020,1,0,0,1,0,0.10350678733031674,0.20975199663724253,2,77.5,13.0,249.5,25363,12681.5,2228.0,1.1871794871794872,22.0,0.2838709677419355,4,5.6918761220825855
816,72,74,18.283842592592592,9.569444444444445,0.7059669174382718,2,0.0003587962962962963,23,31.944444444444443,1,18,36,397,45,342,309,3048,1116,1989,2021,0,1,0,0,1,2.7311827956989245,0.014763779527559055,1,72.0,23.0,45.0,4164,4164.0,397.0,1.1067961165048543,1.0,0.013888888888888888,18,10.488664987405542
817,176,54,61.61574074074074,4.693181818181818,3.484993029250842,2,0.5356018518518518,68,38.63636363636363,1,18,29,4332,182,930,846,4033,1929,1995,2020,0,1,0,0,1,2.0907205806117157,0.045127696503843295,2,88.0,34.0,91.0,5962,2981.0,2166.0,1.099290780141844,0.5,0.005681818181818182,11,1.376269621421976
818,941,135,216.30903935185185,10.098831030818278,3.93505977683315,4,0.17180555555555554,150,15.94048884165781,43,18,28,11161,1640,7307,9214,12413,66785,1983,2018,0,1,0,0,1,0.1858650894661975,0.13211955208249415,4,235.25,37.5,410.0,79198,19799.5,2790.25,0.7930323420881268,10.75,0.04569606801275239,10,7.095959143445928
819,151,53,104.84934027777778,2.423841059602649,1.9342768886436108,1,0.0,47,31.125827814569533,38,18,23,4001,475,365,366,42037,14598,1989,2019,0,1,0,0,1,2.879641046718729,0.011299569426933416,3,50.333333333333336,15.666666666666666,158.33333333333334,56635,18878.333333333332,1333.6666666666667,0.9972677595628415,12.666666666666666,0.25165562913907286,5,14.1552111972007
820,128,11,18.45340277777778,1.0703125,0.26631356698495373,0,0.0,33,25.78125,70,29,35,932,137,93,55,9081,6370,1995,2020,0,1,0,0,1,1.4255886970172684,0.015086444224204383,2,64.0,16.5,68.5,15451,7725.5,466.0,1.690909090909091,35.0,0.546875,6,16.57832618025751
821,157,142,346.66144675925926,8.668789808917197,6.212043008374616,2,0.03396990740740741,49,31.210191082802545,17,25,45,10001,468,1158,1173,47163,72624,1984,2014,0,1,0,0,1,0.6494134170522141,0.009923032885948731,8,19.625,6.125,58.5,119787,14973.375,1250.125,0.9872122762148338,2.125,0.10828025477707007,20,11.977502249775023
822,5,24,0.9636342592592593,5.2,0.19272685185185184,1,0.0,2,40.0,2,21,25,819,18,26,25,822,3222,1996,2020,0,1,0,0,1,0.25512104283054005,0.021897810218978103,2,2.5,1.0,9.0,4044,2022.0,409.5,1.04,1.0,0.4,4,4.937728937728938
824,10,217,47.03289351851852,24.1,4.955832175925926,1,0.0,5,50.0,1,19,30,1029,33,14,23,9122,2546,1993,2020,0,1,0,0,1,3.5828750981932442,0.003617627713220785,2,5.0,2.5,16.5,11668,5834.0,514.5,0.6086956521739131,0.5,0.1,11,11.339164237123422
825,1420,983,574.3271759259259,11.221830985915492,4.424353865088672,3,0.002534722222222222,339,23.873239436619716,200,18,35,10167,3610,10990,15921,12218,15971,2000,2018,0,1,0,0,1,0.7650115834950848,0.2954657063349157,4,355.0,84.75,902.5,28189,7047.25,2541.75,0.6902832736637146,50.0,0.14084507042253522,17,2.7725976197501723
826,152,99,16.12576388888889,5.328947368421052,0.9641065119395712,1,0.0,54,35.526315789473685,32,18,27,1365,464,784,697,10009,1780,1997,2020,0,1,0,0,1,5.623033707865169,0.046358277550204816,2,76.0,27.0,232.0,11789,5894.5,682.5,1.1248206599713055,16.0,0.21052631578947367,9,8.636630036630036
827,552,153,715.3895833333333,7.4148550724637685,4.702488698503758,2,0.0003587962962962963,86,15.579710144927535,140,21,31,33791,2944,2210,2329,127981,70118,1990,2014,0,1,0,0,1,1.825223195185259,0.023003414569350136,8,69.0,10.75,368.0,198099,24762.375,4223.875,0.948905109489051,17.5,0.2536231884057971,10,5.862478174661892
828,403,133,27.833483796296296,8.846153846153847,2.391766984881903,3,0.002037037037037037,99,24.56575682382134,15,18,26,7312,1368,6432,11988,89848,12944,1999,2021,0,1,0,0,1,6.941285537700865,0.015225714540112189,1,403.0,99.0,1368.0,102792,102792.0,7312.0,0.5365365365365365,15.0,0.03722084367245657,8,14.057986870897155
829,109,203,6.897997685185185,10.825688073394495,0.5695685737342847,2,0.04909722222222222,42,38.53211009174312,0,25,34,21476,712,4040,4160,35476,64424,1994,2017,0,1,0,0,1,0.5506643486899292,0.020069906415604917,5,21.8,8.4,142.4,99900,19980.0,4295.2,0.9711538461538461,0.0,0.0,9,4.651704227975414
830,334,244,1026.2138310185185,14.206586826347305,13.378344214349067,4,0.05012731481481481,88,26.34730538922156,12,20,27,8370,713,4080,4738,87442,5454,1995,2017,0,1,0,0,1,16.032636596993033,0.008153976350037739,5,66.8,17.6,142.6,92896,18579.2,1674.0,0.8611228366399325,2.4,0.03592814371257485,7,11.09868578255675
831,145,43,34.271886574074074,3.786206896551724,1.6970321679438058,1,0.0,32,22.06896551724138,49,23,31,720,400,2396,1556,864,19824,1999,2021,1,0,0,0,1,0.043583535108958835,0.46296296296296297,1,145.0,32.0,400.0,20688,20688.0,720.0,1.5398457583547558,49.0,0.33793103448275863,8,28.733333333333334
832,5,11,1.4103703703703703,3.6,0.47887268518518517,3,0.13207175925925926,1,20.0,1,21,33,1309,23,27,18,1991,47859,1995,2018,0,1,0,0,1,0.04160137069307758,0.011551983927674536,4,1.25,0.25,5.75,49850,12462.5,327.25,1.5,0.25,0.2,12,38.08250572956455
